id,id2,state,districtNumber,districtName,party,district_url,representative,representative_photo_url,total_awards
5001500US1219,1219,Florida,19,ta-ordinal-th-m,republican,https://en.wikipedia.org/wiki/Florida%27s_19th_congressional_district,Francis Rooney,https://upload.wikimedia.org/wikipedia/commons/e/e3/Francis_Rooney_official_portrait_v2_%28cropped%29.jpg,1877212.81
5001500US1220,1220,Florida,20,ta-ordinal-th-m,democrat,https://en.wikipedia.org/wiki/Florida%27s_20th_congressional_district,Alcee Hastings,https://upload.wikimedia.org/wikipedia/commons/3/37/Alcee_Hastings_Portrait_c111-112th_Congress.jpg,2469338.28
5001500US1221,1221,Florida,21,ta-ordinal-st-m,democrat,https://en.wikipedia.org/wiki/Florida%27s_21st_congressional_district,Lois Frankel,https://upload.wikimedia.org/wikipedia/commons/7/71/Lois_Frankel%2C_Official_portrait%2C_113th_Congress_%28cropped%29.jpg,65560
5001500US1222,1222,Florida,22,ta-ordinal-nd-m,democrat,https://en.wikipedia.org/wiki/Florida%27s_22nd_congressional_district,Ted Deutch,https://upload.wikimedia.org/wikipedia/commons/5/57/Ted_Deutsch_%28cropped%29.jpg,625677716.1300001
5001500US1223,1223,Florida,23,ta-ordinal-rd-m,democrat,https://en.wikipedia.org/wiki/Florida%27s_23rd_congressional_district,Debbie Wasserman Schultz,https://upload.wikimedia.org/wikipedia/commons/0/0a/DWS_cropped.jpg,4249553.3100000005
5001500US1224,1224,Florida,24,ta-ordinal-th-m,democrat,https://en.wikipedia.org/wiki/Florida%27s_24th_congressional_district,Frederica Wilson,https://upload.wikimedia.org/wikipedia/commons/9/9f/Frederica_Wilson_official_House_portrait_%28cropped%29.jpg,74255.54
5001500US1225,1225,Florida,25,ta-ordinal-th-m,republican,https://en.wikipedia.org/wiki/Florida%27s_25th_congressional_district,Mario Díaz-Balart,https://upload.wikimedia.org/wikipedia/commons/f/f0/Mario_D%C3%ADaz-Balart_official_photo_%28cropped%29.jpg,151468.06999999998
5001500US1226,1226,Florida,26,ta-ordinal-th-m,republican,https://en.wikipedia.org/wiki/Florida%27s_26th_congressional_district,Carlos Curbelo,https://upload.wikimedia.org/wikipedia/commons/6/61/Carlos_Curbelo_official_photo_%28cropped%29.jpg,41020
5001500US1227,1227,Florida,27,ta-ordinal-th-m,republican,https://en.wikipedia.org/wiki/Florida%27s_27th_congressional_district,Ileana Ros-Lehtinen,https://upload.wikimedia.org/wikipedia/commons/0/03/Ileana_Ros-Lehtinen_official_photo_%28cropped%29.jpg,516865.78
5001500US1301,1301,Georgia,1,ta-ordinal-st-m,republican,https://en.wikipedia.org/wiki/Georgia%27s_1st_congressional_district,Buddy Carter,https://upload.wikimedia.org/wikipedia/commons/f/f3/Buddy_Carter%2C_Official_Portrait%2C_114th_Congress_%28cropped%29.jpg,260849.78999999998
5001500US1302,1302,Georgia,2,ta-ordinal-nd-m,democrat,https://en.wikipedia.org/wiki/Georgia%27s_2nd_congressional_district,Sanford Bishop,https://upload.wikimedia.org/wikipedia/commons/6/6f/Sanford_Bishop_%28cropped%29.jpg,117195.6
5001500US1303,1303,Georgia,3,ta-ordinal-rd-m,republican,https://en.wikipedia.org/wiki/Georgia%27s_3rd_congressional_district,Drew Ferguson,https://upload.wikimedia.org/wikipedia/commons/4/40/Drew_Ferguson_official_congressional_photo_%28cropped%29.jpg,24449
5001500US1304,1304,Georgia,4,ta-ordinal-th-m,democrat,https://en.wikipedia.org/wiki/Georgia%27s_4th_congressional_district,Hank Johnson,https://upload.wikimedia.org/wikipedia/commons/b/b6/Hank_Johnson_official_photo_%28cropped%29.jpg,704522.94
5001500US1305,1305,Georgia,5,ta-ordinal-th-m,democrat,https://en.wikipedia.org/wiki/Georgia%27s_5th_congressional_district,John Lewis,https://upload.wikimedia.org/wikipedia/commons/c/c2/John_Lewis-2006_%28cropped%29.jpg,755499.47
5001500US1306,1306,Georgia,6,ta-ordinal-th-m,republican,https://en.wikipedia.org/wiki/Georgia%27s_6th_congressional_district,Karen Handel,https://upload.wikimedia.org/wikipedia/commons/0/0a/Karen_C._Handel_%28cropped%29.jpg,266302.61
5001500US1307,1307,Georgia,7,ta-ordinal-th-m,republican,https://en.wikipedia.org/wiki/Georgia%27s_7th_congressional_district,Rob Woodall,https://upload.wikimedia.org/wikipedia/commons/1/15/Rob_Woodall%2C_Official_Portrait%2C_112th_Congress_2_%28cropped%29.jpg,1096228.83
5001500US1308,1308,Georgia,8,ta-ordinal-th-m,republican,https://en.wikipedia.org/wiki/Georgia%27s_8th_congressional_district,Austin Scott,https://upload.wikimedia.org/wikipedia/commons/d/d1/Austin_Scott_official_photo_%28cropped%29.jpg,47018.88
5001500US1309,1309,Georgia,9,ta-ordinal-th-m,republican,https://en.wikipedia.org/wiki/Georgia%27s_9th_congressional_district,Doug Collins,https://upload.wikimedia.org/wikipedia/commons/0/0d/Doug_Collins%2C_Official_portrait%2C_113th_Congress_%28cropped%29.jpg,24673239.05
5001500US1310,1310,Georgia,10,ta-ordinal-th-m,republican,https://en.wikipedia.org/wiki/Georgia%27s_10th_congressional_district,Jody Hice,https://upload.wikimedia.org/wikipedia/commons/4/4d/Jody_Hice_official_portrait_%28cropped%29.jpg,0
5001500US1311,1311,Georgia,11,ta-ordinal-th-m,republican,https://en.wikipedia.org/wiki/Georgia%27s_11th_congressional_district,Barry Loudermilk,https://upload.wikimedia.org/wikipedia/commons/d/d5/Barry_Loudermilk_official_photo_%28cropped%29.jpg,0
5001500US1312,1312,Georgia,12,ta-ordinal-th-m,republican,https://en.wikipedia.org/wiki/Georgia%27s_12th_congressional_district,Rick W. Allen,https://upload.wikimedia.org/wikipedia/commons/a/af/Rick_Allen_Official_Photo%2C_114th_Congress_%28cropped%29.jpg,109034.89
5001500US1313,1313,Georgia,13,ta-ordinal-th-m,democrat,https://en.wikipedia.org/wiki/Georgia%27s_13th_congressional_district,David Scott,https://upload.wikimedia.org/wikipedia/commons/e/e2/David_Scott_congressional_portrait_%28cropped%29.jpg,1239803.98
5001500US1314,1314,Georgia,14,ta-ordinal-th-m,republican,https://en.wikipedia.org/wiki/Georgia%27s_14th_congressional_district,Tom Graves,https://upload.wikimedia.org/wikipedia/commons/b/be/Tom_Graves_Official_Portrait_%28cropped%29.jpg,0
5001500US1501,1501,Hawaii,1,ta-ordinal-st-m,democrat,https://en.wikipedia.org/wiki/Hawaii%27s_1st_congressional_district,Colleen Hanabusa,https://upload.wikimedia.org/wikipedia/commons/c/c5/Colleen_Hanabusa_official_photo_%28cropped%29.jpg,42866.86
5001500US1502,1502,Hawaii,2,ta-ordinal-nd-m,democrat,https://en.wikipedia.org/wiki/Hawaii%27s_2nd_congressional_district,Tulsi Gabbard,https://upload.wikimedia.org/wikipedia/commons/d/d2/Tulsi_Gabbard%2C_official_portrait%2C_113th_Congress_%28cropped_2%29.jpg,0
5001500US1601,1601,Idaho,1,ta-ordinal-st-m,republican,https://en.wikipedia.org/wiki/Idaho%27s_1st_congressional_district,Raúl Labrador,https://upload.wikimedia.org/wikipedia/commons/e/e9/Raul_Labrador_115th_%28cropped%29.jpg,514682.85
5001500US1602,1602,Idaho,2,ta-ordinal-nd-m,republican,https://en.wikipedia.org/wiki/Idaho%27s_2nd_congressional_district,Mike Simpson,https://upload.wikimedia.org/wikipedia/commons/6/66/Mike_Simpson_official_portrait_%28cropped%29.jpg,17469.6
5001500US1701,1701,Illinois,1,ta-ordinal-st-m,democrat,https://en.wikipedia.org/wiki/Illinois%27s_1st_congressional_district,Bobby Rush,https://upload.wikimedia.org/wikipedia/commons/6/63/Bobby_Rush_official_photo_%28cropped_2%29.jpg,0
5001500US1702,1702,Illinois,2,ta-ordinal-nd-m,democrat,https://en.wikipedia.org/wiki/Illinois%27s_2nd_congressional_district,Robin Kelly,https://upload.wikimedia.org/wikipedia/commons/5/50/Robin_Kelly_official_photo_%28cropped%29.jpg,0
5001500US1703,1703,Illinois,3,ta-ordinal-rd-m,democrat,https://en.wikipedia.org/wiki/Illinois%27s_3rd_congressional_district,Dan Lipinski,https://upload.wikimedia.org/wikipedia/commons/f/fe/Dan_lipinski_lg_%28cropped%29.jpg,43276.2
5001500US1704,1704,Illinois,4,ta-ordinal-th-m,democrat,https://en.wikipedia.org/wiki/Illinois%27s_4th_congressional_district,Luis Gutiérrez,https://upload.wikimedia.org/wikipedia/commons/e/ef/Luis_Guti%C3%A9rrez_official_photo_%28cropped%29.jpg,0
5001500US1705,1705,Illinois,5,ta-ordinal-th-m,democrat,https://en.wikipedia.org/wiki/Illinois%27s_5th_congressional_district,Mike Quigley,https://upload.wikimedia.org/wikipedia/commons/c/ca/Mike_Quigley_official_photo_%28cropped_2%29.jpg,430445.89999999997
5001500US1706,1706,Illinois,6,ta-ordinal-th-m,republican,https://en.wikipedia.org/wiki/Illinois%27s_6th_congressional_district,Peter Roskam,https://upload.wikimedia.org/wikipedia/commons/8/85/Peter_Roskam_official_photo_%28cropped%29.jpg,39722
5001500US1707,1707,Illinois,7,ta-ordinal-th-m,democrat,https://en.wikipedia.org/wiki/Illinois%27s_7th_congressional_district,Danny K. Davis,https://upload.wikimedia.org/wikipedia/commons/9/9e/DannyKDavis113th_%28cropped%29.jpg,118939.23
5001500US1708,1708,Illinois,8,ta-ordinal-th-m,democrat,https://en.wikipedia.org/wiki/Illinois%27s_8th_congressional_district,Raja Krishnamoorthi,https://upload.wikimedia.org/wikipedia/commons/2/22/Raja_Krishnamoorthi_official_photo_%28cropped%29.jpg,72399
5001500US1709,1709,Illinois,9,ta-ordinal-th-m,democrat,https://en.wikipedia.org/wiki/Illinois%27s_9th_congressional_district,Jan Schakowsky,https://upload.wikimedia.org/wikipedia/commons/e/e6/Jan_Schakowsky_official_photo_%28cropped%29.jpg,0
5001500US1710,1710,Illinois,10,ta-ordinal-th-m,democrat,https://en.wikipedia.org/wiki/Illinois%27s_10th_congressional_district,Brad Schneider,https://upload.wikimedia.org/wikipedia/commons/2/2c/Brad_Schneider_official_photo_%28cropped%29.jpg,1007440.5299999999
5001500US1711,1711,Illinois,11,ta-ordinal-th-m,democrat,https://en.wikipedia.org/wiki/Illinois%27s_11th_congressional_district,Bill Foster,https://upload.wikimedia.org/wikipedia/commons/9/91/Bill_Foster%2C_Official_Portrait%2C_113th_Congress_%28cropped%29.jpg,3338.84
5001500US1712,1712,Illinois,12,ta-ordinal-th-m,republican,https://en.wikipedia.org/wiki/Illinois%27s_12th_congressional_district,Mike Bost,https://upload.wikimedia.org/wikipedia/commons/5/59/Mike_Bost_official_photo_%28cropped%29.jpg,13993293.44
5001500US1713,1713,Illinois,13,ta-ordinal-th-m,republican,https://en.wikipedia.org/wiki/Illinois%27s_13th_congressional_district,Rodney Davis,https://upload.wikimedia.org/wikipedia/commons/0/06/Rodney_Davis_official_photo_2016_%28cropped%29.jpg,0
5001500US1714,1714,Illinois,14,ta-ordinal-th-m,republican,https://en.wikipedia.org/wiki/Illinois%27s_14th_congressional_district,Randy Hultgren,https://upload.wikimedia.org/wikipedia/commons/e/eb/Randy_Hultgren_Official_Photo_112_%28cropped%29.jpg,716524.39
5001500US1715,1715,Illinois,15,ta-ordinal-th-m,republican,https://en.wikipedia.org/wiki/Illinois%27s_15th_congressional_district,John Shimkus,https://upload.wikimedia.org/wikipedia/commons/e/e6/John_Shimkus_official_photo_%28cropped%29.jpg,15655.64
5001500US1716,1716,Illinois,16,ta-ordinal-th-m,republican,https://en.wikipedia.org/wiki/Illinois%27s_16th_congressional_district,Adam Kinzinger,https://upload.wikimedia.org/wikipedia/commons/b/b9/Adam_Kinzinger_official_congressional_photo_%28cropped%29.jpg,75960
5001500US1717,1717,Illinois,17,ta-ordinal-th-m,democrat,https://en.wikipedia.org/wiki/Illinois%27s_17th_congressional_district,Cheri Bustos,https://upload.wikimedia.org/wikipedia/commons/4/4f/Cheri_Bustos_official_photo_%28cropped%29.jpg,0
5001500US1718,1718,Illinois,18,ta-ordinal-th-m,republican,https://en.wikipedia.org/wiki/Illinois%27s_18th_congressional_district,Darin LaHood,https://upload.wikimedia.org/wikipedia/commons/9/9e/Darin_LaHood_official_portrait_%28cropped_2%29.jpg,0
5001500US1801,1801,Indiana,1,ta-ordinal-st-m,democrat,https://en.wikipedia.org/wiki/Indiana%27s_1st_congressional_district,Pete Visclosky,https://upload.wikimedia.org/wikipedia/commons/8/8d/Pete_Visclosky_official_photo_%28cropped%29.png,0
5001500US1802,1802,Indiana,2,ta-ordinal-nd-m,republican,https://en.wikipedia.org/wiki/Indiana%27s_2nd_congressional_district,Jackie Walorski,https://upload.wikimedia.org/wikipedia/commons/1/1e/Jackie_Walorski%2C_official_portrait%2C_113th_Congress_%28cropped%29.jpg,24310
5001500US1803,1803,Indiana,3,ta-ordinal-rd-m,republican,https://en.wikipedia.org/wiki/Indiana%27s_3rd_congressional_district,Jim Banks,https://upload.wikimedia.org/wikipedia/commons/e/e7/Jim_Banks_official_portrait_%28cropped%29.jpg,3600
5001500US1804,1804,Indiana,4,ta-ordinal-th-m,republican,https://en.wikipedia.org/wiki/Indiana%27s_4th_congressional_district,Todd Rokita,https://upload.wikimedia.org/wikipedia/commons/f/f5/Todd_Rokita%2C_Official_Portrait%2C_112th_Congress_%28cropped%29.jpg,62048.58
5001500US1805,1805,Indiana,5,ta-ordinal-th-m,republican,https://en.wikipedia.org/wiki/Indiana%27s_5th_congressional_district,Susan Brooks,https://upload.wikimedia.org/wikipedia/commons/b/b6/Susan_Brooks_official_photo_%28cropped%29.jpg,283512.58999999997
5001500US1806,1806,Indiana,6,ta-ordinal-th-m,republican,https://en.wikipedia.org/wiki/Indiana%27s_6th_congressional_district,Luke Messer,https://upload.wikimedia.org/wikipedia/commons/8/84/Luke_Messer_official_portrait_%28cropped%29.jpg,0
5001500US1807,1807,Indiana,7,ta-ordinal-th-m,democrat,https://en.wikipedia.org/wiki/Indiana%27s_7th_congressional_district,André Carson,https://upload.wikimedia.org/wikipedia/commons/7/7f/Andre_Carson_2009_%28cropped%29.jpg,10494
5001500US1808,1808,Indiana,8,ta-ordinal-th-m,republican,https://en.wikipedia.org/wiki/Indiana%27s_8th_congressional_district,Larry Bucshon,https://upload.wikimedia.org/wikipedia/commons/8/89/Larry_Bucshon_official_congressional_photo_%28cropped%29.jpg,25636.6
5001500US1809,1809,Indiana,9,ta-ordinal-th-m,republican,https://en.wikipedia.org/wiki/Indiana%27s_9th_congressional_district,Trey Hollingsworth,https://upload.wikimedia.org/wikipedia/commons/2/2c/Trey_Hollingsworth_official_photo_%28cropped%29.jpg,8625554.36
5001500US1901,1901,Iowa,1,ta-ordinal-st-m,republican,https://en.wikipedia.org/wiki/Iowa%27s_1st_congressional_district,Rod Blum,https://upload.wikimedia.org/wikipedia/commons/f/f3/Rod_Blum_114th_congress_photo_%28cropped%29.jpg,0
5001500US1902,1902,Iowa,2,ta-ordinal-nd-m,democrat,https://en.wikipedia.org/wiki/Iowa%27s_2nd_congressional_district,Dave Loebsack,https://upload.wikimedia.org/wikipedia/commons/b/bd/Dave_Loebsack_official_photo_%28cropped%29.jpg,12820.32
5001500US1903,1903,Iowa,3,ta-ordinal-rd-m,republican,https://en.wikipedia.org/wiki/Iowa%27s_3rd_congressional_district,David Young,https://upload.wikimedia.org/wikipedia/commons/d/df/David_Young_official_congressional_photo_%28cropped%29.jpg,0
5001500US1904,1904,Iowa,4,ta-ordinal-th-m,republican,https://en.wikipedia.org/wiki/Iowa%27s_4th_congressional_district,Steve King,https://upload.wikimedia.org/wikipedia/commons/3/38/Steve_King_official_photo_%28cropped%29.jpg,0
5001500US2001,2001,Kansas,1,ta-ordinal-st-m,republican,https://en.wikipedia.org/wiki/Kansas%27s_1st_congressional_district,Roger Marshall,https://upload.wikimedia.org/wikipedia/commons/8/87/Roger_Marshall_official_portrait_%28cropped_2%29.jpg,63111.28
5001500US2002,2002,Kansas,2,ta-ordinal-nd-m,republican,https://en.wikipedia.org/wiki/Kansas%27s_2nd_congressional_district,Lynn Jenkins,https://upload.wikimedia.org/wikipedia/commons/1/10/Lynn_Jenkins_115th_official_photo_%28cropped_2%29.jpg,438106
5001500US2003,2003,Kansas,3,ta-ordinal-rd-m,republican,https://en.wikipedia.org/wiki/Kansas%27s_3rd_congressional_district,Kevin Yoder,https://upload.wikimedia.org/wikipedia/commons/1/17/Kevin_Yoder%2C_115th_official_photo_%28cropped_2%29.jpg,827429.75
5001500US2004,2004,Kansas,4,ta-ordinal-th-m,republican,https://en.wikipedia.org/wiki/Kansas%27s_4th_congressional_district,Ron Estes,https://upload.wikimedia.org/wikipedia/commons/8/8c/Ron_Estes%2C_115th_official_photo_%28cropped%29.jpg,129880.95999999999
5001500US2101,2101,Kentucky,1,ta-ordinal-st-m,republican,https://en.wikipedia.org/wiki/Kentucky%27s_1st_congressional_district,James Comer,https://upload.wikimedia.org/wikipedia/commons/9/98/James_Comer_official_congressional_photo_%28cropped%29.jpg,0
5001500US2102,2102,Kentucky,2,ta-ordinal-nd-m,republican,https://en.wikipedia.org/wiki/Kentucky%27s_2nd_congressional_district,Brett Guthrie,https://upload.wikimedia.org/wikipedia/commons/4/43/Brett_Guthrie%2C_Official_Photo_%28cropped%29.jpg,0
5001500US2103,2103,Kentucky,3,ta-ordinal-rd-m,democrat,https://en.wikipedia.org/wiki/Kentucky%27s_3rd_congressional_district,John Yarmuth,https://upload.wikimedia.org/wikipedia/commons/3/31/John_Yarmuth_official_photo_%28cropped%29.jpg,3500
5001500US2104,2104,Kentucky,4,ta-ordinal-th-m,republican,https://en.wikipedia.org/wiki/Kentucky%27s_4th_congressional_district,Thomas Massie,https://upload.wikimedia.org/wikipedia/commons/7/75/Thomas_Massie_official_portrait_%28cropped%29.jpg,252680.16000000003
5001500US2105,2105,Kentucky,5,ta-ordinal-th-m,republican,https://en.wikipedia.org/wiki/Kentucky%27s_5th_congressional_district,Hal Rogers,https://upload.wikimedia.org/wikipedia/commons/2/24/Hal_Rogers_Official_Photo_2010_%28cropped%29.jpg,0
5001500US2106,2106,Kentucky,6,ta-ordinal-th-m,republican,https://en.wikipedia.org/wiki/Kentucky%27s_6th_congressional_district,Andy Barr,https://upload.wikimedia.org/wikipedia/commons/2/2f/Andy_Barr_official_congressional_photo_%28cropped%29.jpg,9340723.81
5001500US2201,2201,Louisiana,1,ta-ordinal-st-m,republican,https://en.wikipedia.org/wiki/Louisiana%27s_1st_congressional_district,Steve Scalise,https://upload.wikimedia.org/wikipedia/commons/0/07/Steve_Scalise_official_portrait_%28cropped%29.jpg,209090.25
5001500US2202,2202,Louisiana,2,ta-ordinal-nd-m,democrat,https://en.wikipedia.org/wiki/Louisiana%27s_2nd_congressional_district,Cedric Richmond,https://upload.wikimedia.org/wikipedia/commons/6/6f/Cedric_Richmond_official_photo_%28cropped%29.jpg,28081.03
5001500US2203,2203,Louisiana,3,ta-ordinal-rd-m,republican,https://en.wikipedia.org/wiki/Louisiana%27s_3rd_congressional_district,Clay Higgins,https://upload.wikimedia.org/wikipedia/commons/6/65/Clay_Higgins_official_portrait_%28cropped%29.jpeg,204900
5001500US2204,2204,Louisiana,4,ta-ordinal-th-m,republican,https://en.wikipedia.org/wiki/Louisiana%27s_4th_congressional_district,Mike Johnson,https://upload.wikimedia.org/wikipedia/commons/2/28/Mike_Johnson.jpg,0
5001500US2205,2205,Louisiana,5,ta-ordinal-th-m,republican,https://en.wikipedia.org/wiki/Louisiana%27s_5th_congressional_district,Ralph Abraham,https://upload.wikimedia.org/wikipedia/commons/d/df/Ralph_Abraham_official_congressional_photo_%28cropped%29.jpg,7470
5001500US2206,2206,Louisiana,6,ta-ordinal-th-m,republican,https://en.wikipedia.org/wiki/Louisiana%27s_6th_congressional_district,Garret Graves,https://upload.wikimedia.org/wikipedia/commons/a/a0/Garret_Graves_official_portrait%2C_2015_%28cropped%29.jpg,0
5001500US2301,2301,Maine,1,ta-ordinal-st-m,democrat,https://en.wikipedia.org/wiki/Maine%27s_1st_congressional_district,Chellie Pingree,https://upload.wikimedia.org/wikipedia/commons/e/e9/Chellie_Pingree_official_photo_%28cropped%29.jpg,0
5001500US2302,2302,Maine,2,ta-ordinal-nd-m,republican,https://en.wikipedia.org/wiki/Maine%27s_2nd_congressional_district,Bruce Poliquin,https://upload.wikimedia.org/wikipedia/commons/8/83/Bruce_Poliquin_official_photo_%28cropped%29.jpg,8530
5001500US2401,2401,Maryland,1,ta-ordinal-st-m,republican,https://en.wikipedia.org/wiki/Maryland%27s_1st_congressional_district,Andy Harris,https://upload.wikimedia.org/wikipedia/commons/b/b6/Andy_Harris%2C_Official_Portrait%2C_112th_Congress_%28cropped%29.jpg,912782.72
5001500US2402,2402,Maryland,2,ta-ordinal-nd-m,democrat,https://en.wikipedia.org/wiki/Maryland%27s_2nd_congressional_district,Dutch Ruppersberger,https://upload.wikimedia.org/wikipedia/commons/7/71/Dutchruppersberger.jpeg,745401.5
5001500US2403,2403,Maryland,3,ta-ordinal-rd-m,democrat,https://en.wikipedia.org/wiki/Maryland%27s_3rd_congressional_district,John Sarbanes,https://upload.wikimedia.org/wikipedia/commons/f/f9/John_Sarbanes_official_photo_%28cropped%29.jpg,112724045.39
5001500US2404,2404,Maryland,4,ta-ordinal-th-m,democrat,https://en.wikipedia.org/wiki/Maryland%27s_4th_congressional_district,Anthony G. Brown,https://upload.wikimedia.org/wikipedia/commons/b/b9/Anthony_G._Brown_official_photo_%28cropped_2%29.jpg,963723
5001500US2405,2405,Maryland,5,ta-ordinal-th-m,democrat,https://en.wikipedia.org/wiki/Maryland%27s_5th_congressional_district,Steny Hoyer,https://upload.wikimedia.org/wikipedia/commons/9/9f/Steny_Hoyer%2C_official_photo_as_Whip_%28cropped%29.jpg,25338476.11
5001500US2406,2406,Maryland,6,ta-ordinal-th-m,democrat,https://en.wikipedia.org/wiki/Maryland%27s_6th_congressional_district,John Delaney,https://upload.wikimedia.org/wikipedia/commons/d/d4/John_Delaney_113th_Congress_official_photo_%28cropped%29.jpg,49188653.07
5001500US2407,2407,Maryland,7,ta-ordinal-th-m,democrat,https://en.wikipedia.org/wiki/Maryland%27s_7th_congressional_district,Elijah Cummings,https://upload.wikimedia.org/wikipedia/commons/2/2f/Elijah_Cummings_official_photo_%28cropped%29.jpg,8469896.36
5001500US2408,2408,Maryland,8,ta-ordinal-th-m,democrat,https://en.wikipedia.org/wiki/Maryland%27s_8th_congressional_district,Jamie Raskin,https://upload.wikimedia.org/wikipedia/commons/a/a8/Jamie_Raskin_official_%28cropped%29.jpg,244493123.4
5001500US2501,2501,Massachusetts,1,ta-ordinal-st-m,democrat,https://en.wikipedia.org/wiki/Massachusetts%27s_1st_congressional_district,Richard Neal,https://upload.wikimedia.org/wikipedia/commons/a/a4/Richardneal.jpg,8299.9
5001500US2502,2502,Massachusetts,2,ta-ordinal-nd-m,democrat,https://en.wikipedia.org/wiki/Massachusetts%27s_2nd_congressional_district,Jim McGovern,https://upload.wikimedia.org/wikipedia/commons/8/8d/Jim_McGovern_113th_Congress.jpg,44665.07
5001500US2503,2503,Massachusetts,3,ta-ordinal-rd-m,democrat,https://en.wikipedia.org/wiki/Massachusetts%27s_3rd_congressional_district,Niki Tsongas,https://upload.wikimedia.org/wikipedia/commons/a/a5/Niki_Tsongas_official_portrait%2C_2013_%28cropped%29.jpg,74160
5001500US2504,2504,Massachusetts,4,ta-ordinal-th-m,democrat,https://en.wikipedia.org/wiki/Massachusetts%27s_4th_congressional_district,Joe Kennedy III,https://upload.wikimedia.org/wikipedia/commons/7/75/Joe_Kennedy_III%2C_115th_official_photo_%28cropped%29.jpg,10497284.4
5001500US2505,2505,Massachusetts,5,ta-ordinal-th-m,democrat,https://en.wikipedia.org/wiki/Massachusetts%27s_5th_congressional_district,Katherine Clark,https://upload.wikimedia.org/wikipedia/commons/0/07/Katherine_Clark_114th_%28cropped%29.jpg,5643564.82
5001500US2506,2506,Massachusetts,6,ta-ordinal-th-m,democrat,https://en.wikipedia.org/wiki/Massachusetts%27s_6th_congressional_district,Seth Moulton,https://upload.wikimedia.org/wikipedia/commons/8/87/Seth_Moulton_%28cropped_2%29.jpg,4429200.859999999
5001500US2507,2507,Massachusetts,7,ta-ordinal-th-m,democrat,https://en.wikipedia.org/wiki/Massachusetts%27s_7th_congressional_district,Mike Capuano,https://upload.wikimedia.org/wikipedia/commons/2/26/Mike_Capuano_%28cropped%29.jpg,2735997.38
5001500US2508,2508,Massachusetts,8,ta-ordinal-th-m,democrat,https://en.wikipedia.org/wiki/Massachusetts%27s_8th_congressional_district,Stephen F. Lynch,https://upload.wikimedia.org/wikipedia/commons/3/38/Stephen_F._Lynch%2C_2008_cropped_%28cropped%29.jpg,356936.17
5001500US2509,2509,Massachusetts,9,ta-ordinal-th-m,democrat,https://en.wikipedia.org/wiki/Massachusetts%27s_9th_congressional_district,Bill Keating,https://upload.wikimedia.org/wikipedia/commons/8/8d/William_Keating_112th_Congress_Portrait.jpg,20586.66
5001500US2601,2601,Michigan,1,ta-ordinal-st-m,republican,https://en.wikipedia.org/wiki/Michigan%27s_1st_congressional_district,Jack Bergman,https://upload.wikimedia.org/wikipedia/commons/0/0e/59d21bbfdbe95.image.jpg,4091414
5001500US2602,2602,Michigan,2,ta-ordinal-nd-m,republican,https://en.wikipedia.org/wiki/Michigan%27s_2nd_congressional_district,Bill Huizenga,https://upload.wikimedia.org/wikipedia/commons/e/eb/Bill_Huizenga_official_congressional_photo_%28cropped%29.jpg,4490602.43
5001500US2603,2603,Michigan,3,ta-ordinal-rd-m,republican,https://en.wikipedia.org/wiki/Michigan%27s_3rd_congressional_district,Justin Amash,https://upload.wikimedia.org/wikipedia/commons/2/2c/Justin_Amash_official_photo_%28cropped%29.jpg,0
5001500US2604,2604,Michigan,4,ta-ordinal-th-m,republican,https://en.wikipedia.org/wiki/Michigan%27s_4th_congressional_district,John Moolenaar,https://upload.wikimedia.org/wikipedia/commons/5/55/John_Moolenaar_%28cropped%29.jpg,0
5001500US2605,2605,Michigan,5,ta-ordinal-th-m,democrat,https://en.wikipedia.org/wiki/Michigan%27s_5th_congressional_district,Dan Kildee,https://upload.wikimedia.org/wikipedia/commons/0/06/Dan_Kildee_official_photo_%28cropped%29.jpg,0
5001500US2606,2606,Michigan,6,ta-ordinal-th-m,republican,https://en.wikipedia.org/wiki/Michigan%27s_6th_congressional_district,Fred Upton,https://upload.wikimedia.org/wikipedia/commons/6/66/Fred_Upton_113th_Congress.jpg,0
5001500US2607,2607,Michigan,7,ta-ordinal-th-m,republican,https://en.wikipedia.org/wiki/Michigan%27s_7th_congressional_district,Tim Walberg,https://upload.wikimedia.org/wikipedia/commons/b/b9/Tim_Walberg%2C_Official_Portrait%2C_112th_Congress_%28cropped%29.jpg,0
5001500US2608,2608,Michigan,8,ta-ordinal-th-m,republican,https://en.wikipedia.org/wiki/Michigan%27s_8th_congressional_district,Mike Bishop,https://upload.wikimedia.org/wikipedia/commons/a/a2/Mike_Bishop_official_congressional_photo_%28cropped%29.jpg,20196
5001500US2609,2609,Michigan,9,ta-ordinal-th-m,democrat,https://en.wikipedia.org/wiki/Michigan%27s_9th_congressional_district,Sander Levin,https://upload.wikimedia.org/wikipedia/commons/4/43/Sander_Levin%2C_Official_Portrait_%28cropped%29.jpg,0
5001500US2610,2610,Michigan,10,ta-ordinal-th-m,republican,https://en.wikipedia.org/wiki/Michigan%27s_10th_congressional_district,Paul Mitchell,https://upload.wikimedia.org/wikipedia/commons/d/d8/Paul_Mitchell_official_congressional_photo_%28cropped%29.jpg,120600
5001500US2611,2611,Michigan,11,ta-ordinal-th-m,republican,https://en.wikipedia.org/wiki/Michigan%27s_11th_congressional_district,David Trott,https://upload.wikimedia.org/wikipedia/commons/d/db/Dave_Trott_official_photo_%28cropped%29.jpg,5293540.48
